MISSION, SETNO, SLAT, SLONG, ELAT, ELONG, SURFACE_TEMPERATURE, BOTTOM_TEMPERATURE, BOTTOM_SALINITY, HYDRO, SPEC, TOTWGT, COMM, SPEC_1
NED2020025,12,4309.4,6256.76,4308.3,6258.53,14.2,10.4,34.74,478651,728,0.061,SETARCHES GUENTHERI,SETARCHES GUENTHERI
NED2020025,12,4309.4,6256.76,4308.3,6258.53,14.2,10.4,34.74,478651,2214,0.001,DICHELOPANDALUS LEPTOCERUS,DICHELOPANDALUS LEPTOCERUS
NED2020025,12,4309.4,6256.76,4308.3,6258.53,14.2,10.4,34.74,478651,2510,0.001,BRACHIURAN CRABS,BRACHYURA S.
NED2020025,12,4309.4,6256.76,4308.3,6258.53,14.2,10.4,34.74,478651,2511,0.144,JONAH CRAB,CANCER BOREALIS
NED2020025,12,4309.4,6256.76,4308.3,6258.53,14.2,10.4,34.74,478651,2550,2.06,AMERICAN LOBSTER,HOMARUS AMERICANUS
NED2020025,12,4309.4,6256.76,4308.3,6258.53,14.2,10.4,34.74,478651,4410,0.002,BUSHY BACKSLUG,DENDRONOTUS SP.
NED2020025,12,4309.4,6256.76,4308.3,6258.53,14.2,10.4,34.74,478651,4511,2.002,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,12,4309.4,6256.76,4308.3,6258.53,14.2,10.4,34.74,478651,6106,0.153,SCLERASTERIAS TANNERI,SCLERASTERIAS TANNERI
NED2020025,12,4309.4,6256.76,4308.3,6258.53,14.2,10.4,34.74,478651,6111,0.038,ASTERIAS RUBENS,ASTERIAS RUBENS
NED2020025,12,4309.4,6256.76,4308.3,6258.53,14.2,10.4,34.74,478651,6118,0.006,BLOOD STAR (GENUS),HENRICIA SP.
NED2020025,12,4309.4,6256.76,4308.3,6258.53,14.2,10.4,34.74,478651,8100,0.014,COMB JELLIES,CTENOPHORA P.
NED2020025,12,4309.4,6256.76,4308.3,6258.53,14.2,10.4,34.74,478651,8382,0.083,EPIZOANTHUS SPP.,EPIZOANTHUS SPP.
NED2020025,12,4309.4,6256.76,4308.3,6258.53,14.2,10.4,34.74,478651,8601,0.005,RUSSIAN HATS,VAZELLA POURTALESI
NED2020025,13,4248.43,6309.84,4249.18,6307.71,14.9,9.8,35.25,478655,11,13.82,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,13,4248.43,6309.84,4249.18,6307.71,14.9,9.8,35.25,478655,12,9.62,WHITE HAKE,UROPHYCIS TENUIS
NED2020025,13,4248.43,6309.84,4249.18,6307.71,14.9,9.8,35.25,478655,14,3.98,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,13,4248.43,6309.84,4249.18,6307.71,14.9,9.8,35.25,478655,16,1.528,POLLOCK,POLLACHIUS VIRENS
NED2020025,13,4248.43,6309.84,4249.18,6307.71,14.9,9.8,35.25,478655,19,0.834,OFF-SHORE HAKE,MERLUCCIUS ALBIDUS
NED2020025,13,4248.43,6309.84,4249.18,6307.71,14.9,9.8,35.25,478655,23,76.22,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,13,4248.43,6309.84,4249.18,6307.71,14.9,9.8,35.25,478655,41,0.184,WITCH FLOUNDER,GLYPTOCEPHALUS CYNOGLOSSUS
NED2020025,13,4248.43,6309.84,4249.18,6307.71,14.9,9.8,35.25,478655,123,57.58,ROSEFISH(BLACK BELLY),HELICOLENUS DACTYLOPTERUS
NED2020025,13,4248.43,6309.84,4249.18,6307.71,14.9,9.8,35.25,478655,160,4.57,ARGENTINE(ATLANTIC),ARGENTINA SILUS
NED2020025,13,4248.43,6309.84,4249.18,6307.71,14.9,9.8,35.25,478655,771,0.092,BEARDFISH,POLYMIXIA LOWEI
NED2020025,13,4248.43,6309.84,4249.18,6307.71,14.9,9.8,35.25,478655,1013,0.83,NEZUMIA SP.,NEZUMIA SP.
NED2020025,13,4248.43,6309.84,4249.18,6307.71,14.9,9.8,35.25,478655,2511,0.139,JONAH CRAB,CANCER BOREALIS
NED2020025,13,4248.43,6309.84,4249.18,6307.71,14.9,9.8,35.25,478655,2550,6.14,AMERICAN LOBSTER,HOMARUS AMERICANUS
NED2020025,13,4248.43,6309.84,4249.18,6307.71,14.9,9.8,35.25,478655,4511,3.858,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,13,4248.43,6309.84,4249.18,6307.71,14.9,9.8,35.25,478655,6102,0.028,PORANIA PULVILIS,PORANIA PULVILIS
NED2020025,13,4248.43,6309.84,4249.18,6307.71,14.9,9.8,35.25,478655,6106,0.012,SCLERASTERIAS TANNERI,SCLERASTERIAS TANNERI
NED2020025,13,4248.43,6309.84,4249.18,6307.71,14.9,9.8,35.25,478655,6111,0.009,ASTERIAS RUBENS,ASTERIAS RUBENS
NED2020025,13,4248.43,6309.84,4249.18,6307.71,14.9,9.8,35.25,478655,8208,0.003,ANTHOZOA SEA ANEMONES,ACTINIARIA O.
NED2020025,13,4248.43,6309.84,4249.18,6307.71,14.9,9.8,35.25,478655,8316,0.267,HORMATHIA SP.,HORMATHIA SP.
NED2020025,13,4248.43,6309.84,4249.18,6307.71,14.9,9.8,35.25,478655,8317,0.024,BOLOCERA SP.,BOLOCERA SP.
NED2020025,13,4248.43,6309.84,4249.18,6307.71,14.9,9.8,35.25,478655,8382,0.025,EPIZOANTHUS SPP.,EPIZOANTHUS SPP.
NED2020025,13,4248.43,6309.84,4249.18,6307.71,14.9,9.8,35.25,478655,8600,0.031,SPONGES,PORIFERA P.
NED2020025,14,4250.91,6339.54,4250.98,6341.18,,,,,11,17,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,14,4250.91,6339.54,4250.98,6341.18,,,,,14,0.198,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,14,4250.91,6339.54,4250.98,6341.18,,,,,16,20.24,POLLOCK,POLLACHIUS VIRENS
NED2020025,14,4250.91,6339.54,4250.98,6341.18,,,,,123,0.253,ROSEFISH(BLACK BELLY),HELICOLENUS DACTYLOPTERUS
NED2020025,14,4250.91,6339.54,4250.98,6341.18,,,,,498,0.054,YELLOWFIN BASS,ANTHIAS NICHOLSI
NED2020025,14,4250.91,6339.54,4250.98,6341.18,,,,,2511,0.102,JONAH CRAB,CANCER BOREALIS
NED2020025,14,4250.91,6339.54,4250.98,6341.18,,,,,4511,0.504,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,14,4250.91,6339.54,4250.98,6341.18,,,,,8100,0.008,COMB JELLIES,CTENOPHORA P.
NED2020025,14,4250.91,6339.54,4250.98,6341.18,,,,,8316,0.145,HORMATHIA SP.,HORMATHIA SP.
NED2020025,14,4250.91,6339.54,4250.98,6341.18,,,,,8601,2.25,RUSSIAN HATS,VAZELLA POURTALESI
NED2020025,15,4302.44,6348.14,4304.12,6348.11,14.4,5.2,33,478660,11,15.16,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,15,4302.44,6348.14,4304.12,6348.11,14.4,5.2,33,478660,13,0.352,SQUIRREL OR RED HAKE,UROPHYCIS CHUSS
NED2020025,15,4302.44,6348.14,4304.12,6348.11,14.4,5.2,33,478660,23,28.46,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,15,4302.44,6348.14,4304.12,6348.11,14.4,5.2,33,478660,42,0.083,YELLOWTAIL FLOUNDER,LIMANDA FERRUGINEA
NED2020025,15,4302.44,6348.14,4304.12,6348.11,14.4,5.2,33,478660,60,57.56,HERRING(ATLANTIC),CLUPEA HARENGUS
NED2020025,15,4302.44,6348.14,4304.12,6348.11,14.4,5.2,33,478660,203,0.596,LITTLE SKATE,LEUCORAJA ERINACEA
NED2020025,15,4302.44,6348.14,4304.12,6348.11,14.4,5.2,33,478660,4511,0.721,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,15,4302.44,6348.14,4304.12,6348.11,14.4,5.2,33,478660,8216,0.532,ACTINOSTOLA SPP. ,ACTINOSTOLA SPP. 
NED2020025,15,4302.44,6348.14,4304.12,6348.11,14.4,5.2,33,478660,8317,0.017,BOLOCERA SP.,BOLOCERA SP.
NED2020025,15,4302.44,6348.14,4304.12,6348.11,14.4,5.2,33,478660,8600,0.123,SPONGES,PORIFERA P.
NED2020025,16,4328.69,6401.67,4330.3,6401.03,15.3,9.7,34.57,478664,11,7.01,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,16,4328.69,6401.67,4330.3,6401.03,15.3,9.7,34.57,478664,12,0.476,WHITE HAKE,UROPHYCIS TENUIS
NED2020025,16,4328.69,6401.67,4330.3,6401.03,15.3,9.7,34.57,478664,13,0.182,SQUIRREL OR RED HAKE,UROPHYCIS CHUSS
NED2020025,16,4328.69,6401.67,4330.3,6401.03,15.3,9.7,34.57,478664,14,0.035,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,16,4328.69,6401.67,4330.3,6401.03,15.3,9.7,34.57,478664,23,12.39,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,16,4328.69,6401.67,4330.3,6401.03,15.3,9.7,34.57,478664,30,16.16,HALIBUT(ATLANTIC),HIPPOGLOSSUS HIPPOGLOSSUS
NED2020025,16,4328.69,6401.67,4330.3,6401.03,15.3,9.7,34.57,478664,44,0.006,GULF STREAM FLOUNDER,CITHARICHTHYS ARCTIFRONS
NED2020025,16,4328.69,6401.67,4330.3,6401.03,15.3,9.7,34.57,478664,220,9.62,SPINY DOGFISH,SQUALUS ACANTHIAS
NED2020025,16,4328.69,6401.67,4330.3,6401.03,15.3,9.7,34.57,478664,400,0.23,MONKFISH,GOOSEFISH
NED2020025,16,4328.69,6401.67,4330.3,6401.03,15.3,9.7,34.57,478664,2214,0.021,DICHELOPANDALUS LEPTOCERUS,DICHELOPANDALUS LEPTOCERUS
NED2020025,16,4328.69,6401.67,4330.3,6401.03,15.3,9.7,34.57,478664,2511,0.241,JONAH CRAB,CANCER BOREALIS
NED2020025,16,4328.69,6401.67,4330.3,6401.03,15.3,9.7,34.57,478664,2550,1.464,AMERICAN LOBSTER,HOMARUS AMERICANUS
NED2020025,16,4328.69,6401.67,4330.3,6401.03,15.3,9.7,34.57,478664,4511,0.068,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,16,4328.69,6401.67,4330.3,6401.03,15.3,9.7,34.57,478664,4536,0.005,BOBTAIL SQUID,SEPIOLODAE F.
NED2020025,16,4328.69,6401.67,4330.3,6401.03,15.3,9.7,34.57,478664,6111,0.002,ASTERIAS RUBENS,ASTERIAS RUBENS
NED2020025,16,4328.69,6401.67,4330.3,6401.03,15.3,9.7,34.57,478664,6117,0.122,HIPPASTERIA PHRYGIANA,HIPPASTERIA PHRYGIANA
NED2020025,17,4338.16,6401.61,4339.87,6401.85,15.3,10.8,35.11,478668,11,1.47,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,17,4338.16,6401.61,4339.87,6401.85,15.3,10.8,35.11,478668,12,0.752,WHITE HAKE,UROPHYCIS TENUIS
NED2020025,17,4338.16,6401.61,4339.87,6401.85,15.3,10.8,35.11,478668,13,0.786,SQUIRREL OR RED HAKE,UROPHYCIS CHUSS
NED2020025,17,4338.16,6401.61,4339.87,6401.85,15.3,10.8,35.11,478668,14,2.51,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,17,4338.16,6401.61,4339.87,6401.85,15.3,10.8,35.11,478668,16,7.08,POLLOCK,POLLACHIUS VIRENS
NED2020025,17,4338.16,6401.61,4339.87,6401.85,15.3,10.8,35.11,478668,23,8.81,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,17,4338.16,6401.61,4339.87,6401.85,15.3,10.8,35.11,478668,40,0.066,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES
NED2020025,17,4338.16,6401.61,4339.87,6401.85,15.3,10.8,35.11,478668,44,0.012,GULF STREAM FLOUNDER,CITHARICHTHYS ARCTIFRONS
NED2020025,17,4338.16,6401.61,4339.87,6401.85,15.3,10.8,35.11,478668,158,0.002,MUELLER'S PEARLSIDES,MAUROLICUS MUELLERI
NED2020025,17,4338.16,6401.61,4339.87,6401.85,15.3,10.8,35.11,478668,200,6.19,BARNDOOR SKATE,DIPTURUS LAEVIS
NED2020025,17,4338.16,6401.61,4339.87,6401.85,15.3,10.8,35.11,478668,241,0.212,NORTHERN HAGFISH,MYXINE GLUTINOSA
NED2020025,17,4338.16,6401.61,4339.87,6401.85,15.3,10.8,35.11,478668,2214,0.134,DICHELOPANDALUS LEPTOCERUS,DICHELOPANDALUS LEPTOCERUS
NED2020025,17,4338.16,6401.61,4339.87,6401.85,15.3,10.8,35.11,478668,2511,0.135,JONAH CRAB,CANCER BOREALIS
NED2020025,17,4338.16,6401.61,4339.87,6401.85,15.3,10.8,35.11,478668,2550,1.356,AMERICAN LOBSTER,HOMARUS AMERICANUS
NED2020025,17,4338.16,6401.61,4339.87,6401.85,15.3,10.8,35.11,478668,2611,0.009,Northern Krill,MEGANYCTIPHANES NORVEGICA
NED2020025,17,4338.16,6401.61,4339.87,6401.85,15.3,10.8,35.11,478668,4300,0.0001,BIVALVIA C.,BIVALVIA C.
NED2020025,17,4338.16,6401.61,4339.87,6401.85,15.3,10.8,35.11,478668,4511,0.194,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,17,4338.16,6401.61,4339.87,6401.85,15.3,10.8,35.11,478668,6111,0.005,ASTERIAS RUBENS,ASTERIAS RUBENS
NED2020025,17,4338.16,6401.61,4339.87,6401.85,15.3,10.8,35.11,478668,8010,0.021,MOON JELLY,AURELIA AURITA
NED2020025,17,4338.16,6401.61,4339.87,6401.85,15.3,10.8,35.11,478668,8100,0.013,COMB JELLIES,CTENOPHORA P.
NED2020025,17,4338.16,6401.61,4339.87,6401.85,15.3,10.8,35.11,478668,8600,0.001,SPONGES,PORIFERA P.
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,11,4.63,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,13,2.48,SQUIRREL OR RED HAKE,UROPHYCIS CHUSS
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,14,2.26,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,19,0.761,OFF-SHORE HAKE,MERLUCCIUS ALBIDUS
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,23,4.92,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,41,0.004,WITCH FLOUNDER,GLYPTOCEPHALUS CYNOGLOSSUS
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,60,0.17,HERRING(ATLANTIC),CLUPEA HARENGUS
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,115,0.054,THREEBEARD ROCKLING,GAIDROPSARUS ENSIS
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,157,0.001,GLACIER LANTERNFISH,BENTHOSEMA GLACIALE
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,158,0.003,MUELLER'S PEARLSIDES,MAUROLICUS MUELLERI
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,241,0.045,NORTHERN HAGFISH,MYXINE GLUTINOSA
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,400,2.061,MONKFISH,GOOSEFISH
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,2211,0.002,PANDALUS BOREALIS,PANDALUS BOREALIS
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,2214,0.039,DICHELOPANDALUS LEPTOCERUS,DICHELOPANDALUS LEPTOCERUS
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,2415,0.002,PONTOPHILUS NORVEGICUS,PONTOPHILUS NORVEGICUS
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,2511,0.15,JONAH CRAB,CANCER BOREALIS
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,2600,0.004,KRILL SHRIMP,EUPHAUSIACEA O.
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,3100,0.001,BRISTLE WORMS,POLYCHAETA C.
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,4511,0.167,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,4521,0.094,OCTOPUS,OCTOPODA O.
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,4536,0.01,BOBTAIL SQUID,SEPIOLODAE F.
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,6118,0.001,BLOOD STAR (GENUS),HENRICIA SP.
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,6900,0.002,SEA LILIES,CRINOIDEA C.
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,8100,0.014,COMB JELLIES,CTENOPHORA P.
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,8382,0.005,EPIZOANTHUS SPP.,EPIZOANTHUS SPP.
NED2020025,18,4343.36,6345.38,4344.98,6344.46,15.1,10.6,35.14,478672,9991,0.002,FIRST UNIDENTIFIED PER SET,UNIDENTIFIED
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,11,0.484,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,12,3.68,WHITE HAKE,UROPHYCIS TENUIS
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,13,0.93,SQUIRREL OR RED HAKE,UROPHYCIS CHUSS
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,14,26.52,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,16,6.2,POLLOCK,POLLACHIUS VIRENS
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,23,2.57,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,40,0.179,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,41,0.073,WITCH FLOUNDER,GLYPTOCEPHALUS CYNOGLOSSUS
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,44,0.026,GULF STREAM FLOUNDER,CITHARICHTHYS ARCTIFRONS
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,60,4.07,HERRING(ATLANTIC),CLUPEA HARENGUS
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,70,0.61,MACKEREL(ATLANTIC),SCOMBER SCOMBRUS
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,300,0.14,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,400,0.253,MONKFISH,GOOSEFISH
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,640,0.082,OCEAN POUT,ZOARCES AMERICANUS
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,1810,0.006,TUNICATA S.P.,TUNICATA S.P.
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,2214,0.122,DICHELOPANDALUS LEPTOCERUS,DICHELOPANDALUS LEPTOCERUS
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,2312,0.011,LEBBEUS POLARIS,LEBBEUS POLARIS
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,2511,1.77,JONAH CRAB,CANCER BOREALIS
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,2611,0.005,Northern Krill,MEGANYCTIPHANES NORVEGICA
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,4511,4.639,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,4521,0.053,OCTOPUS,OCTOPODA O.
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,6118,0.014,BLOOD STAR (GENUS),HENRICIA SP.
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,8100,0.006,COMB JELLIES,CTENOPHORA P.
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,8367,0.02,PENNATULA ACULEATA,PENNATULA ACULEATA
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,8511,0.05,PINK JELLYFISH,CYANEA CAPILLATA
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,8600,0.023,SPONGES,PORIFERA P.
NED2020025,19,4425.19,6240.86,4425.52,6238.62,15.3,9.9,34.69,478677,8609,0.001,POLYMASTIA ANDRICA,POLYMASTIA ANDRICA
NED2020025,20,4414.39,6212.57,4412.75,6211.79,15.6,10.2,34.8,478681,11,0.496,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,20,4414.39,6212.57,4412.75,6211.79,15.6,10.2,34.8,478681,12,6.08,WHITE HAKE,UROPHYCIS TENUIS
NED2020025,20,4414.39,6212.57,4412.75,6211.79,15.6,10.2,34.8,478681,13,3.31,SQUIRREL OR RED HAKE,UROPHYCIS CHUSS
NED2020025,20,4414.39,6212.57,4412.75,6211.79,15.6,10.2,34.8,478681,14,11.87,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,20,4414.39,6212.57,4412.75,6211.79,15.6,10.2,34.8,478681,16,1.752,POLLOCK,POLLACHIUS VIRENS
NED2020025,20,4414.39,6212.57,4412.75,6211.79,15.6,10.2,34.8,478681,23,1.25,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,20,4414.39,6212.57,4412.75,6211.79,15.6,10.2,34.8,478681,41,0.108,WITCH FLOUNDER,GLYPTOCEPHALUS CYNOGLOSSUS
NED2020025,20,4414.39,6212.57,4412.75,6211.79,15.6,10.2,34.8,478681,44,0.009,GULF STREAM FLOUNDER,CITHARICHTHYS ARCTIFRONS
NED2020025,20,4414.39,6212.57,4412.75,6211.79,15.6,10.2,34.8,478681,60,0.349,HERRING(ATLANTIC),CLUPEA HARENGUS
NED2020025,20,4414.39,6212.57,4412.75,6211.79,15.6,10.2,34.8,478681,62,0.119,ALEWIFE,ALOSA PSEUDOHARENGUS
NED2020025,20,4414.39,6212.57,4412.75,6211.79,15.6,10.2,34.8,478681,220,1.406,SPINY DOGFISH,SQUALUS ACANTHIAS
NED2020025,20,4414.39,6212.57,4412.75,6211.79,15.6,10.2,34.8,478681,241,0.067,NORTHERN HAGFISH,MYXINE GLUTINOSA
NED2020025,20,4414.39,6212.57,4412.75,6211.79,15.6,10.2,34.8,478681,400,0.647,MONKFISH,GOOSEFISH
NED2020025,20,4414.39,6212.57,4412.75,6211.79,15.6,10.2,34.8,478681,2214,0.182,DICHELOPANDALUS LEPTOCERUS,DICHELOPANDALUS LEPTOCERUS
NED2020025,20,4414.39,6212.57,4412.75,6211.79,15.6,10.2,34.8,478681,2511,0.297,JONAH CRAB,CANCER BOREALIS
NED2020025,20,4414.39,6212.57,4412.75,6211.79,15.6,10.2,34.8,478681,2611,0.006,Northern Krill,MEGANYCTIPHANES NORVEGICA
NED2020025,20,4414.39,6212.57,4412.75,6211.79,15.6,10.2,34.8,478681,4511,0.639,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,20,4414.39,6212.57,4412.75,6211.79,15.6,10.2,34.8,478681,6118,0.009,BLOOD STAR (GENUS),HENRICIA SP.
NED2020025,20,4414.39,6212.57,4412.75,6211.79,15.6,10.2,34.8,478681,8367,0.003,PENNATULA ACULEATA,PENNATULA ACULEATA
NED2020025,20,4414.39,6212.57,4412.75,6211.79,15.6,10.2,34.8,478681,8511,0.114,PINK JELLYFISH,CYANEA CAPILLATA
NED2020025,20,4414.39,6212.57,4412.75,6211.79,15.6,10.2,34.8,478681,8600,0.798,SPONGES,PORIFERA P.
NED2020025,20,4414.39,6212.57,4412.75,6211.79,15.6,10.2,34.8,478681,8601,0.271,RUSSIAN HATS,VAZELLA POURTALESI
NED2020025,21,4407,6147.15,4406.23,6144.96,16,9.7,34.51,478685,11,1.874,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,21,4407,6147.15,4406.23,6144.96,16,9.7,34.51,478685,12,1.418,WHITE HAKE,UROPHYCIS TENUIS
NED2020025,21,4407,6147.15,4406.23,6144.96,16,9.7,34.51,478685,13,1.26,SQUIRREL OR RED HAKE,UROPHYCIS CHUSS
NED2020025,21,4407,6147.15,4406.23,6144.96,16,9.7,34.51,478685,14,7.95,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,21,4407,6147.15,4406.23,6144.96,16,9.7,34.51,478685,41,1.2,WITCH FLOUNDER,GLYPTOCEPHALUS CYNOGLOSSUS
NED2020025,21,4407,6147.15,4406.23,6144.96,16,9.7,34.51,478685,44,0.034,GULF STREAM FLOUNDER,CITHARICHTHYS ARCTIFRONS
NED2020025,21,4407,6147.15,4406.23,6144.96,16,9.7,34.51,478685,60,7.72,HERRING(ATLANTIC),CLUPEA HARENGUS
NED2020025,21,4407,6147.15,4406.23,6144.96,16,9.7,34.51,478685,241,0.09,NORTHERN HAGFISH,MYXINE GLUTINOSA
NED2020025,21,4407,6147.15,4406.23,6144.96,16,9.7,34.51,478685,300,0.123,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS
NED2020025,21,4407,6147.15,4406.23,6144.96,16,9.7,34.51,478685,400,2.855,MONKFISH,GOOSEFISH
NED2020025,21,4407,6147.15,4406.23,6144.96,16,9.7,34.51,478685,1821,0.015,SEA SQUIRTS,ASCIDIA SP.
NED2020025,21,4407,6147.15,4406.23,6144.96,16,9.7,34.51,478685,2214,0.001,DICHELOPANDALUS LEPTOCERUS,DICHELOPANDALUS LEPTOCERUS
NED2020025,21,4407,6147.15,4406.23,6144.96,16,9.7,34.51,478685,2214,0.917,DICHELOPANDALUS LEPTOCERUS,DICHELOPANDALUS LEPTOCERUS
NED2020025,21,4407,6147.15,4406.23,6144.96,16,9.7,34.51,478685,2511,0.378,JONAH CRAB,CANCER BOREALIS
NED2020025,21,4407,6147.15,4406.23,6144.96,16,9.7,34.51,478685,3000,0.001,SEGMENTED WORMS,ANNELIDA P.
NED2020025,21,4407,6147.15,4406.23,6144.96,16,9.7,34.51,478685,4511,4.096,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,21,4407,6147.15,4406.23,6144.96,16,9.7,34.51,478685,6111,0.017,ASTERIAS RUBENS,ASTERIAS RUBENS
